,mean,std
944,-0.5691563,0.7055343
945,-1.9362689,0.7212078
946,-1.4948367,0.7139862
947,-0.8412694,0.75637096
948,-1.3116572,0.68894964
949,-1.7858033,0.79027104
950,-0.88355577,0.7732768
951,-0.683975,0.6679283
952,-0.63728935,0.66540307
953,-1.4104646,0.6616855
954,-0.7760351,0.6691736
955,-2.2171211,0.8714126
956,-0.87753487,0.6394917
957,-0.8069113,0.6660671
958,-1.274365,0.6616305
959,-2.4153917,0.90651554
960,-1.4921364,0.7347305
961,-0.92569655,0.7070797
962,-0.8659523,0.6888185
963,-0.91295415,0.6912076
964,-0.84504175,0.7509641
965,-1.9437369,0.76200515
966,-1.1308951,0.69347364
967,-1.4330374,0.7650079
968,-1.9448922,0.86122674
969,-1.1577438,0.7406442
970,-2.3256836,0.81633687
971,-0.86624855,0.70949185
972,-1.6915938,0.76301455
973,-1.3083726,0.7244408
974,-1.0982137,0.6743788
975,-1.5466772,0.6973128
976,-1.8381835,0.8360116
977,-1.0054075,0.76622343
978,-0.72075564,0.6681649
979,-1.0245041,0.7326873
980,-1.4695048,0.7191753
981,-1.8413246,0.80396163
982,-0.85893774,0.71847856
983,-0.62857234,0.7281488
984,-0.69151,0.7209796
985,-0.9157066,0.685332
986,-1.1639043,0.7753689
987,-1.9285449,0.85876125
988,-0.98546785,0.72980154
989,-2.254746,0.86061877
990,-1.1773117,0.7307393
991,-0.9625375,0.7592113
992,-0.9444169,0.69311816
993,-1.1459943,0.81221384
994,-1.2566102,0.8139874
995,-1.9600934,0.839559
996,-0.7346273,0.63200516
997,-1.56237,0.72909075
998,-1.765215,0.7642645
999,-0.64988583,0.6808737
1000,-1.209066,0.70481783
1001,-2.0905104,0.81187266
1002,-0.9412222,0.76965266
1003,-1.9419775,0.7012819
1004,-1.0216671,0.69790137
1005,-0.7510741,0.69752836
1006,-1.2925941,0.7864324
1007,-1.0514469,0.66383654
1008,-1.2803456,0.68572193
1009,-1.0713768,0.6727302
1010,-2.2299385,0.9819599
1011,-1.3750521,0.7702248
1012,-1.501569,0.7304478
1013,-1.5443759,0.6997663
1014,-2.8420627,0.8862669
1015,-1.275301,0.7210242
1016,-1.3217753,0.72203654
1017,-1.0378895,0.7157285
1018,-0.98381656,0.7142069
1019,-1.4280556,0.6915718
1020,-3.0509052,0.9555756
1021,-1.4440092,0.7852827
1022,-1.6193043,0.7304115
1023,-0.7580783,0.6975477
1024,-2.154598,0.9592698
1025,-0.90992963,0.71955657
1026,-1.3647618,0.7608216
1027,-0.9592678,0.7165207
1028,-0.80244076,0.77681655
1029,-2.3080955,0.8667149
1030,-1.2048647,0.6891436
1031,-2.218033,0.85795516
1032,-0.5019624,0.8153212
1033,-1.0992248,0.7766543
1034,-0.9298924,0.74888873
1035,-0.8330221,0.7399405
1036,-1.2727166,0.7636535
1037,-0.8471983,0.7367018
1038,-1.8736117,0.73160744
1039,-1.7081735,0.84771496
1040,-1.0914038,0.64059055
1041,-1.450716,0.69240624
1042,-0.9605006,0.75024134
1043,-0.68924946,0.6847939
1044,-0.49673173,0.6913033
1045,-0.8105971,0.68493825
1046,-1.165819,0.717576
1047,-3.039772,0.92659944
1048,-1.3294935,0.7784656
1049,-1.0116218,0.6892968
1050,-1.5727447,0.714939
1051,-0.8335418,0.6809528
1052,-1.3585063,0.6349347
1053,-0.41450763,0.6668278
1054,-1.1909617,0.70451957
1055,-2.3450727,0.77766764
1056,-1.0861531,0.7733682
1057,-2.227894,0.8468089
1058,-1.6198595,0.79738307
1059,-1.5956389,0.67998356
1060,-0.677385,0.7079975
1061,-1.2925314,0.84040517
1062,-0.86216366,0.65534616
1063,-1.7680234,0.86988044
1064,-0.74864686,0.70129204
1065,-1.340841,0.77583504
1066,-0.89225394,0.6985839
1067,-1.2079521,0.68401384
1068,-1.0080498,0.7860049
1069,-1.1413159,0.6963116
1070,-0.86382616,0.8032258
1071,-4.9601593,1.4113688
1072,-1.4588681,0.73259
1073,-2.4923863,0.8799151
1074,-2.3558848,0.8048404
1075,-1.5223972,0.7746015
1076,-0.929833,0.7561287
1077,-1.0770897,0.73501825
1078,-1.3648341,0.844274
1079,-0.9248491,0.8097151
1080,-0.9324347,0.724884
1081,-1.5576155,0.6901724
1082,-2.3065598,0.88561
1083,-1.5515705,0.8102475
1084,-0.34643364,0.6590585
1085,-0.77712476,0.70846343
1086,-0.63995326,0.75163245
1087,-1.1247677,0.7422199
1088,-0.95643216,0.73531276
1089,-1.9770613,0.7933544
1090,-0.807431,0.7054405
1091,-1.0746623,0.74060565
1092,-1.2866226,0.6988602
1093,-1.3248116,0.64503443
1094,-0.5873122,0.71219265
1095,-1.2934357,0.7423357
1096,-0.6637935,0.74444735
1097,-1.2895873,0.73843086
1098,-2.0990753,0.81549954
1099,-1.1965866,0.74174625
1100,-0.6025896,0.6859017
1101,-0.6482654,0.7066051
1102,-0.33283538,0.7529684
1103,-0.7410597,0.73423237
1104,-0.89670265,0.7178541
1105,-1.7339325,0.85463446
1106,-1.2698994,0.77260345
1107,-0.83266956,0.7134461
1108,-1.0580354,0.6843152
1109,-0.83258843,0.7596517
1110,-1.3097161,0.73380923
1111,-1.976148,0.8584234
1112,-0.90447056,0.7110175
1113,-0.59896415,0.65321356
1114,-1.5932459,0.72613436
1115,-1.0977069,0.74228233
1116,-1.6712159,0.7781626
1117,-1.6259605,0.80798525
1118,-0.852525,0.7364703
1119,-1.6808381,0.80360675
1120,-1.1915122,0.66804016
1121,-1.1895264,0.7252229
1122,-0.573859,0.7134185
1123,-1.9690679,0.889179
1124,-1.3312734,0.6931499
1125,-1.4402466,0.84961814
1126,-1.0720774,0.7187139
1127,-1.5785458,0.7275938
1128,-0.8845338,0.7945544
1129,-1.1764812,0.76428956
1130,-1.1738849,0.6871635
1131,-0.87468857,0.72501445
1132,-1.1484125,0.68762213
1133,-1.2891527,0.8425866
1134,-1.3313574,0.78305584
1135,-1.5101789,0.8963508
1136,-0.88411415,0.8093138
1137,-0.9883255,0.8455549
1138,-2.7784767,0.9379511
1139,-1.744237,0.7633639
1140,-1.0701915,0.70597434
1141,-1.8488005,0.93557096
1142,-0.8088079,0.70484823
1143,-0.7435321,0.6628474
1144,-1.6937294,0.8212265
1145,-0.9849037,0.65622556
1146,-1.2550111,0.7640264
1147,-1.3008425,0.7322114
1148,-2.8843205,0.94172233
1149,-0.64646465,0.72895426
1150,-0.8183864,0.7918153
1151,-1.5680983,0.7427735
1152,-1.111858,0.68477994
1153,-0.7663265,0.69901574
1154,-1.3250669,0.63532776
1155,-1.3421907,0.7498447
1156,-1.1710242,0.74151516
1157,-1.0760438,0.7246788
1158,-1.0730025,0.6987699
1159,-1.3903381,0.7800429
1160,-0.72210073,0.70433646
1161,-1.2903011,0.71183795
1162,-1.6650451,0.796305
1163,-1.4433936,0.7544333
1164,-1.8227223,0.7801778
1165,-2.1123593,0.91867036
1166,-1.8183482,0.8357956
1167,-0.6875558,0.7113974
1168,-1.4842665,0.7768522
1169,-1.071705,0.7217166
1170,-1.5337849,0.7710791
1171,-1.2564694,0.6763225
1172,-0.85475004,0.7830299
1173,-0.39554667,0.70299464
1174,-1.481031,0.7585243
1175,-1.80971,0.6952393
1176,-1.0847609,0.7082902
1177,-2.1713161,0.84773076
1178,-1.2265688,0.7488228
1179,-1.793367,0.72414255
1180,-0.73554707,0.7163308
1181,-1.7369286,0.80690706
1182,-0.9229658,0.652467
1183,-1.4491546,0.64491457
1184,-2.9632926,0.8873869
1185,-1.1832002,0.7490337
1186,-1.1189125,0.6912802
1187,-0.94916564,0.76291275
1188,-1.331877,0.6863613
1189,-1.5473166,0.72742903
1190,-1.5213759,0.71477956
1191,-1.7079769,0.7599217
1192,-0.77467376,0.7494732
1193,-1.8791552,0.8062733
1194,-1.5833265,0.76888317
1195,-0.7566653,0.7502168
1196,-0.83380324,0.76221246
1197,-0.5892754,0.6879017
1198,-2.1493034,0.9922335
1199,-1.2441564,0.58759916
1200,-1.4780207,0.7493356
1201,-0.6612787,0.631102
1202,-0.9771087,0.76917666
1203,-1.7422138,0.72817445
1204,-1.042276,0.69347733
1205,-0.98054814,0.673331
1206,-1.3535228,0.7986612
1207,-1.2245024,0.62024796
1208,-1.6199244,0.7507565
1209,-1.7154962,0.8335503
1210,-1.5654242,0.87621254
1211,-1.4110748,0.78741467
1212,-1.1612892,0.79900736
1213,-1.045841,0.7389281
1214,-1.85372,0.76785177
1215,-1.1816554,0.59176624
1216,-1.3058239,0.70174277
1217,-1.2988241,0.78873205
1218,-0.48029888,0.68424004
1219,-1.020609,0.6832748
1220,-1.4795305,0.89494306
1221,-1.4274521,0.82248044
1222,-1.2270031,0.7278585
1223,-0.9005477,0.70758843
1224,-0.89298147,0.68545634
1225,-0.7406352,0.6643447
1226,-1.4927136,0.71428233
1227,-0.89134914,0.8075138
1228,-2.7033236,0.93035686
1229,-0.9240799,0.72709614
1230,-0.8215635,0.6730437
1231,-1.3208929,0.79763365
1232,-1.1008836,0.7116568
1233,-1.4868205,0.7630533
1234,-2.8914192,0.95290947
1235,-1.5928893,0.7804408
1236,-0.44068578,0.7112177
1237,-1.7307392,0.7315453
1238,-1.3960142,0.75561357
1239,-1.4326373,0.8686923
1240,-0.8777482,0.646011
1241,-1.4623485,0.7768977
1242,-1.1069903,0.80755234
1243,-1.1564503,0.676318
1244,-0.91354114,0.68337727
1245,-1.3938193,0.7529352
1246,-1.1048491,0.7319276
1247,-0.7270287,0.6613344
1248,-0.82843983,0.67345643
1249,-1.1688206,0.69656354
1250,-1.1298594,0.7682899
1251,-1.678922,0.71556675
1252,-0.6583998,0.75123537
1253,-1.0356104,0.7287614
1254,-2.2003796,0.8953672
1255,-2.657852,0.8906222
1256,-1.7554283,0.82680607
1257,-2.3461552,0.8409619
1258,-1.8280032,0.80980825
1259,-1.1997019,0.67030334
1260,-0.6520073,0.66807127
1261,-2.2386658,0.82338387
1262,-1.6483513,0.7735844
1263,-1.7669686,0.6911961
1264,-1.7380589,0.8691469
1265,-1.2508578,0.7012494
1266,-1.2334968,0.791881
1267,-1.5321006,0.6658028
1268,-0.96675885,0.8043141
1269,-1.4000428,0.6420452
1270,-0.49509764,0.69450223
1271,-0.7820986,0.6930278
1272,-1.5588473,0.73654157
1273,-1.0916181,0.7435653
1274,-0.8325468,0.7158159
1275,-1.4424163,0.7159438
1276,-0.6796605,0.7616652
1277,-0.66742396,0.68322915
1278,-1.071852,0.7600844
1279,-1.1672571,0.7327992
1280,-1.0959847,0.7859237
1281,-0.928615,0.7007396
1282,-1.1731294,0.71546996
1283,-1.432432,0.61725724
1284,-1.0107225,0.6479235
1285,-1.3110983,0.7629212
1286,-0.94867575,0.6686563
1287,-1.4578207,0.70885664
1288,-0.5293655,0.7335736
1289,-0.7366328,0.65801984
1290,-1.3965377,0.7959515
1291,-0.8076239,0.7070494
1292,-1.0953249,0.6867294
1293,-1.8051807,0.8050521
1294,-0.59288186,0.7419968
1295,-1.2129068,0.72586834
1296,-1.4549078,0.673091
1297,-0.47673953,0.73002833
1298,-0.60936177,0.69623035
1299,-1.1574681,0.74412704
1300,-1.3545071,0.7333208
1301,-1.5858673,0.7803385
1302,-1.4131504,0.82193035
1303,-0.7870543,0.72144663
1304,-0.6871916,0.712691
1305,-1.1202846,0.7454283
1306,-1.1678213,0.72567695
1307,-0.4792168,0.63622123
1308,-0.8928007,0.7371976
1309,-0.9582529,0.7033127
1310,-1.5429485,0.7536073
1311,-1.2834541,0.7413134
1312,-0.7505786,0.68333507
1313,-1.6347399,0.77744585
1314,-1.8970789,0.7953082
1315,-0.9601111,0.6919013
1316,-0.8219448,0.71400416
1317,-1.2482696,0.6883636
1318,-1.5502009,0.75582755
1319,-0.8543797,0.7348804
1320,-1.9595866,0.8668441
1321,-0.7979246,0.76958746
1322,-1.3454401,0.8244715
1323,-2.2175488,0.88747495
1324,-0.92137146,0.743182
1325,-1.0513635,0.6723369
1326,-2.0628145,0.6599634
1327,-1.1712687,0.72994703
1328,-1.314691,0.75627387
1329,-2.409419,0.8740987
1330,-1.6561261,0.6956034
1331,-0.6968091,0.76076525
1332,-0.81300324,0.7066876
1333,-0.68545324,0.73740256
1334,-1.3993115,0.83439195
1335,-0.6328832,0.72125256
1336,-1.6493319,0.70506555
1337,-0.9549333,0.7718134
1338,-1.516101,0.8766363
1339,-0.6462998,0.6864759
1340,-1.6984035,0.75513744
1341,-1.3397846,0.7438757
1342,-0.9174306,0.7922167
1343,-1.5775865,0.78752476
1344,-1.5745338,0.72809875
1345,-1.3648862,0.7868996
1346,-0.9824496,0.7649561
1347,-0.37177706,0.6849801
1348,-1.7406762,0.7463488
1349,-2.619627,0.86698294
1350,-0.79455304,0.66099185
1351,-1.6536478,0.9086873
1352,-0.73607963,0.70790154
1353,-1.0268699,0.65561515
1354,-1.1359615,0.79740524
1355,-2.5520294,0.90174437
1356,-0.6050176,0.74789685
1357,-1.3840711,0.6541435
1358,-0.5938211,0.64281535
1359,-1.4081316,0.6886689
1360,-1.006362,0.71273017
1361,-0.4515711,0.7127619
1362,-1.3484671,0.77970093
1363,-1.0296777,0.6870821
1364,-1.9356565,0.82536864
1365,-1.1867208,0.79669875
1366,-1.1203003,0.6793017
1367,-1.5822303,0.7382433
1368,-2.004349,0.79921466
1369,-1.7952411,0.7378377
1370,-1.4327998,0.7660407
1371,-1.0344751,0.69795454
1372,-0.5221683,0.6258983
1373,-1.6589953,0.7540053
1374,-1.4636786,0.7335934
1375,-1.6890742,0.8229209
1376,-0.97934264,0.78274256
1377,-0.39615116,0.6541246
1378,-0.97412103,0.7199011
1379,-1.179298,0.72333443
1380,-0.8704743,0.71124506
1381,-1.31232,0.7099741
1382,-0.6937765,0.6776267
1383,-1.258692,0.7122285
1384,-1.0757449,0.58711123
1385,-0.7079675,0.69630367
1386,-2.2437062,0.7305332
1387,-1.406746,0.7736365
1388,-1.8582189,0.8446138
1389,-1.3148167,0.8020806
1390,-0.842236,0.7209796
1391,-0.96715486,0.6530054
1392,-1.5354794,0.79252505
1393,-0.58061266,0.6972154
1394,-2.1620305,0.885875
1395,-1.4392686,0.6934089
1396,-0.9982946,0.70196605
1397,-1.0346707,0.7634768
1398,-0.9248348,0.6375997
1399,-1.0242049,0.617051
1400,-1.0630414,0.6873701
1401,-1.3643993,0.754616
1402,-1.0689703,0.74153465
1403,-1.4505383,0.7987109
1404,-1.770612,0.9480298
1405,-1.1572903,0.69573724
1406,-0.9321641,0.6412361
1407,-1.9237467,0.78225183
1408,-0.27229828,0.70689696
1409,-1.6450046,0.8406959
1410,-1.1686631,0.72682154
1411,-1.4279029,0.73260534
1412,-0.28310025,0.74697894
1413,-1.7924799,0.8223554
1414,-1.6242436,0.7004453
1415,-1.6972339,0.7389583
1416,-0.9715669,0.23323484
1417,-3.0363271,0.93215764
1418,-1.1734127,0.7081323
1419,-1.5558722,0.71504664
1420,-1.2654182,0.7975332
1421,-0.67379946,0.7477718
1422,-0.4042415,0.6850975
1423,-1.0300698,0.71296155
1424,-0.5098611,0.6172544
1425,-1.0720625,0.70870054
1426,-1.5371345,0.7582486
1427,-0.79913867,0.7300744
1428,-0.76820433,0.8240822
1429,-1.6032195,0.83927214
1430,-2.1943073,0.8550304
1431,-1.6612427,0.7788093
1432,-1.291446,0.7013569
1433,-2.983578,0.88943136
1434,-1.0355923,0.6989786
1435,-2.5422373,0.90063524
1436,-1.4435991,0.710564
1437,-1.450611,0.716299
1438,-1.1939903,0.7092558
1439,-1.0679933,0.7870112
1440,-2.4280682,0.84722567
1441,-2.3968267,0.9246941
1442,-1.4568638,0.7561054
1443,-0.60791796,0.6979051
1444,-1.4101517,0.72144896
1445,-1.0605699,0.74871475
1446,-1.7436389,0.8071757
1447,-1.5464859,0.58660173
1448,-1.2238758,0.74910295
1449,-1.9094104,1.1952045
1450,-0.8151765,0.77176476
1451,-1.6619636,0.6957953
1452,-0.645622,0.7118202
1453,-0.6068672,0.6931681
1454,-1.0349418,0.7453818
1455,-0.6087505,0.7381836
1456,-2.179774,0.8881569
1457,-1.4514161,0.7720244
1458,-1.3199137,0.783269
1459,-1.9993864,0.42548108
1460,-1.2408843,0.71244913
1461,-0.8031186,0.7127564
1462,-1.632976,0.7308892
1463,-0.54350907,0.67021996
1464,-0.35550058,0.7578694
1465,-2.908955,0.8620445
1466,-1.6557841,0.82790065
1467,-1.2167454,0.72218204
1468,-0.85367787,0.7329871
1469,-1.069406,0.6637022
1470,-0.8667486,0.69354707
1471,-1.7076117,0.6624242
1472,-2.245565,0.93586034
1473,-3.161147,0.98453456
1474,-1.6716847,0.8261608
1475,-1.4145015,0.72236997
1476,-1.2723175,0.73449975
1477,-1.7719904,0.7199797
1478,-1.5880022,0.81143826
1479,-0.70276767,0.736748
1480,-1.0533342,0.7019689
1481,-1.3857993,0.6700897
1482,-0.7718419,0.7412902
1483,-1.2611233,0.6924524
1484,-0.5616046,0.7201328
1485,-1.0432613,0.5888207
1486,-1.9339919,0.83234227
1487,-0.74241686,0.6830979
1488,-2.085667,0.9608432
1489,-1.1730394,0.6953462
1490,-1.8648195,0.84804136
1491,-1.4193274,0.7217211
1492,-1.7812256,0.8174312
1493,-0.5768938,0.6580957
1494,-1.6218576,0.9009199
1495,-0.83205676,0.7190281
1496,-2.2343428,0.9702794
1497,-1.3353206,0.6503467
1498,-0.6903731,0.73658776
1499,-1.2400883,0.6964056
1500,-0.61169493,0.66446835
1501,-0.7193045,0.6510688
1502,-1.0484629,0.66884696
1503,-1.1131486,0.66621065
1504,-1.1708478,0.70116454
1505,-1.0768714,0.7770422
1506,-1.0669637,0.7482223
1507,-0.8845624,0.65187454
1508,-1.4724174,0.8093309
1509,-1.6980096,0.772596
1510,-1.8185548,0.77183896
1511,-1.1791188,0.686158
1512,-0.82708424,0.76830184
1513,-1.0978817,0.7596666
1514,-1.4207417,0.6671411
1515,-1.8594228,0.80862236
1516,-2.3018882,0.7358078
1517,-1.0501989,0.69503856
1518,-0.6628477,0.6822426
1519,-0.75454545,0.80106354
1520,-0.99277985,0.71979296
1521,-1.4043802,0.7841733
1522,-1.3001884,0.76063615
1523,-1.3258288,0.75424355
1524,-0.9920146,0.66377556
1525,-2.4164078,0.7298285
1526,-1.0604513,0.24678606
1527,-1.2301753,0.7738295
1528,-1.9611014,0.7859851
1529,-3.0900295,1.1119667
1530,-0.91133773,0.6830057
1531,-0.71502554,0.65912884
1532,-0.7761256,0.6410286
1533,-1.1631513,0.7356164
1534,-0.64654785,0.7886774
1535,-1.7038751,0.8995114
1536,-1.7137848,0.83855224
1537,-1.6073941,0.7965087
1538,-2.8402739,0.8967675
1539,-2.5165033,0.8984542
1540,-0.630854,0.62559336
1541,-3.0070589,0.9190539
1542,-0.59753805,0.6916736
1543,-1.4379596,0.6939841
1544,-1.0058649,0.62740344
1545,-1.2718967,0.69368213
1546,-1.5689875,0.83561575
1547,-1.1155623,0.65777737
1548,-1.1557078,0.6567262
1549,-1.887678,0.74713624
1550,-1.4261147,0.7743825
1551,-0.5870038,0.6169567
1552,-0.57237697,0.73563606
1553,-0.62065864,0.7791765
1554,-1.0194458,0.7604106
1555,-1.1541176,0.7631772
1556,-0.92644143,0.74775743
1557,-1.748875,0.80288076
1558,-0.8176417,0.7347848
1559,-1.4599035,0.7358498
1560,-1.6335572,0.7993632
1561,-1.7165085,0.72832507
1562,-0.69616526,0.7128569
1563,-0.7167995,0.69946426
1564,-0.9247385,0.7254506
1565,-1.1318655,0.6976387
1566,-1.2125976,0.6858417
1567,-1.0347176,0.74880016
1568,-0.8749597,0.6834721
1569,-1.6567491,0.7868829
1570,-1.2598974,0.76804143
1571,-2.827654,0.92959535
1572,-1.7492303,0.7207406
1573,-0.41954,0.7099256
1574,-1.0227033,0.77291286
1575,-1.2503148,0.7081684
1576,-1.4122964,0.77240545
1577,-1.5264364,0.8944772
1578,-1.8040943,0.8894096
1579,-0.90189964,0.7764512
1580,-2.2759721,0.9072518
1581,-0.5479382,0.5944166
1582,-0.80333155,0.6808237
1583,-1.7629074,0.7566325
1584,-0.6507145,0.6731314
1585,-1.3945724,0.76603276
1586,-1.8247663,0.71085143
1587,-1.3640938,0.7910761
1588,-0.7369076,0.78184634
1589,-0.86028415,0.758915
1590,-0.3926381,0.6777508
1591,-1.0089142,0.7238184
1592,-0.7558161,0.7105352
1593,-1.2684127,0.7379836
1594,-2.0020869,0.8155929
1595,-1.6301504,0.7807657
1596,-1.4241768,0.7330574
1597,-2.2371244,0.8318714
1598,-0.7721942,0.66492677
1599,-1.018244,0.72098374
1600,-1.282646,0.7256532
1601,-0.9813537,0.6671868
1602,-0.9309362,0.8270815
1603,-1.5911379,0.70532066
1604,-1.6400992,0.71766263
1605,-1.2408962,0.7301514
1606,-1.0332807,0.665837
1607,-1.9361148,0.7557272
1608,-0.7829247,0.70650196
1609,-1.2018229,0.7149611
1610,-1.6293874,0.71713346
1611,-1.2551489,0.7186989
1612,-0.9323465,0.7466461
1613,-0.90501773,0.73216164
1614,-0.91948134,0.6760055
1615,-1.2180474,0.6951057
1616,-1.3175513,0.78964436
1617,-2.569966,0.92766273
1618,-0.8906542,0.7095903
1619,-0.7953417,0.68443847
1620,-0.4791511,0.7002554
1621,-0.9718717,0.6827385
1622,-1.0819409,0.70839167
1623,-1.3243873,0.7329614
1624,-0.7200775,0.7102083
1625,-2.102598,0.79345304
1626,-1.625195,0.7564347
1627,-1.5367525,0.9661776
1628,-0.52660847,0.5904506
1629,-0.883812,0.6518058
1630,-1.8533891,0.82157683
1631,-1.3186772,0.75834143
1632,-1.3222401,0.7796566
1633,-1.0820029,0.7042633
1634,-2.2412057,0.8623889
1635,-1.9350897,0.8518214
1636,-1.5285205,0.7154182
1637,-2.1934657,0.90294164
1638,-0.9262007,0.7722447
1639,-1.6866854,0.73514944
1640,-0.6485217,0.7486153
1641,-1.477738,0.8781435
1642,-0.60134315,0.69129306
1643,-1.1794845,0.7007608
1644,-2.4563112,0.9050766
1645,-1.2929085,0.754724
1646,-1.1480094,0.66268486
1647,-1.6427534,0.68425983
1648,-1.3749563,0.76757383
1649,-1.9840213,0.8025398
1650,-1.1403031,0.7074736
1651,-0.9141384,0.67786694
1652,-1.1700636,0.7107384
1653,-1.6984254,0.68078476
1654,-0.7404751,0.6896494
1655,-1.150052,0.6647642
1656,-1.3348444,0.7155385
1657,-0.75595987,0.6436176
1658,-2.08845,0.83478224
1659,-1.2493637,0.7595608
1660,-1.4899589,0.7312051
1661,-0.8242868,0.77308244
1662,-2.2224336,0.7957135
1663,-1.8687406,0.823472
1664,-3.096768,0.9469203
1665,-1.3252056,0.7878668
1666,-1.7254293,0.71019304
1667,-0.90201473,0.7760661
1668,-1.100302,0.7014689
1669,-1.398354,0.6501406
1670,-1.9161688,0.928695
1671,-1.8659375,0.82029307
1672,-1.5118232,0.7829769
1673,-1.6773487,0.8619371
1674,-1.567903,0.82718754
1675,-0.69138736,0.7716363
1676,-1.3364079,0.7660211
1677,-1.1180419,0.74829966
1678,-2.6891513,0.9467559
1679,-1.3006077,0.7396784
1680,-1.2972751,0.7462247
1681,-0.79542863,0.7259022
1682,-0.9925365,0.7378765
1683,-0.9918888,0.5922081
1684,-1.6917033,0.7805997
1685,-2.1656451,0.8630013
1686,-0.9897758,0.72022504
1687,-1.5638763,0.72499573
1688,-1.2311156,0.7510609
1689,-0.83133215,0.6963709
1690,-1.4310073,0.7434586
1691,-1.8146635,0.877719
1692,-1.4858396,0.83624256
1693,-1.047482,0.6876234
1694,-0.8534334,0.6585201
1695,-0.699767,0.71728003
1696,-1.6369019,0.74587536
1697,-1.0793328,0.7576615
1698,-1.3763173,0.70828617
1699,-1.6191797,0.71030736
1700,-0.8840086,0.72773826
1701,-1.2236885,0.62326527
1702,-0.78352433,0.81736106
1703,-0.8857311,0.6985788
1704,-2.2139533,0.79963255
1705,-0.7432822,0.6848338
1706,-1.2779635,0.8368842
1707,-4.3041205,1.130347
1708,-1.5825695,0.7190942
1709,-0.95964646,0.71861225
1710,-0.46200418,0.62965155
1711,-1.0328559,0.73730564
1712,-1.9382733,0.8860474
1713,-1.341188,0.70491606
1714,-1.0488483,0.7833971
1715,-0.7611919,0.64803165
1716,-1.2547125,0.71366316
1717,-1.0627078,0.7543683
1718,-1.2163022,0.7452349
1719,-0.93007046,0.75007623
1720,-1.5791731,0.7048953
1721,-1.3902644,0.85539305
1722,-0.4740831,0.78110176
1723,-1.1130928,0.78206235
1724,-1.8669683,0.83849245
1725,-1.3042325,0.7583585
1726,-0.6368003,0.6911474
1727,-1.4196404,0.6748624
1728,-0.5747193,0.6771405
1729,-1.4326288,0.82297224
1730,-2.0837135,0.8562021
1731,-1.9138806,0.86685234
1732,-1.862191,0.7411831
1733,-1.3911104,0.81988037
1734,-1.5552566,0.77682567
1735,-0.8895416,0.8140083
1736,-1.8520448,0.70208114
1737,-0.70361406,0.74194247
1738,-1.6401681,0.7499992
1739,-1.5225043,0.8211796
1740,-0.60556674,0.6803965
1741,-1.0627736,0.6777343
1742,-1.6755503,0.82872915
1743,-1.143034,0.753903
1744,-1.959755,0.7982782
1745,-1.0579857,0.69575715
1746,-1.438345,0.77930737
1747,-1.5158864,0.8296274
1748,-1.0621253,0.7269444
1749,-2.1399071,0.8308517
1750,-1.6178101,0.78016603
1751,-1.2868603,0.7444225
1752,-1.467503,0.73848164
1753,-1.4879636,0.75259143
1754,-0.84470636,0.6705969
1755,-1.0528538,0.68240213
1756,-2.4456124,0.9140925
1757,-1.5248301,0.7155162
1758,-1.0386895,0.68316275
1759,-0.93098706,0.7532431
1760,-1.1162455,0.7599957
1761,-1.1371528,0.78129214
1762,-0.8872532,0.6922234
1763,-0.92244613,0.8285003
1764,-1.0260588,0.7321259
1765,-0.82651323,0.6875598
1766,-0.6043053,0.63539726
1767,-0.782334,0.74659497
1768,-1.8503332,0.85494083
1769,-0.5035534,0.65775543
1770,-1.3574351,0.661698
1771,-0.89781064,0.7424384
1772,-0.8576415,0.78096616
1773,-1.0953696,0.7352485
1774,-0.80008787,0.77148265
1775,-0.90937614,0.7665064
1776,-2.6080983,0.45454776
1777,-2.3264217,0.8234396
1778,-0.892806,0.7405533
1779,-1.3684965,0.69065684
1780,-1.8266687,0.68608916
1781,-0.75367206,0.64101845
1782,-1.0073324,0.7150868
1783,-1.3033464,0.70818716
1784,-1.1667862,0.68597776
1785,-0.94002175,0.7949973
1786,-0.9024725,0.6408374
1787,-0.2860842,0.721762
1788,-0.77435404,0.6356619
1789,-0.4668722,0.723721
1790,-1.1180631,0.7336159
1791,-1.6497473,0.7967153
1792,-1.4189894,0.7941362
1793,-0.71844625,0.6459423
1794,-0.7519574,0.75382024
1795,-1.6608218,0.36119023
1796,-0.99185467,0.71934825
1797,-1.5698854,0.70203567
1798,-1.6468523,0.7267143
1799,-1.7251016,0.72758734
1800,-0.62277853,0.64981097
1801,-1.0930046,0.64258784
1802,-1.9964688,0.9043279
1803,-0.94914234,0.7249123
1804,-2.0479937,0.82933325
1805,-1.0437266,0.7229893
1806,-1.1400528,0.69793737
1807,-1.0821159,0.6914114
1808,-0.5852643,0.7559398
1809,-1.3266199,0.8133991
1810,-1.0411692,0.6569516
1811,-1.1995984,0.7585036
1812,-0.72970843,0.7099495
1813,-0.6989864,0.75171185
1814,-2.608469,0.9065845
1815,-0.9583756,0.7119473
1816,-1.0567876,0.6699481
1817,-0.7896065,0.7624356
1818,-1.0012666,0.6962933
1819,-1.4669775,0.7262448
1820,-1.4172791,0.7558865
1821,-0.43851268,0.59736866
1822,-1.1616405,0.6967182
1823,-1.2298216,0.65010786
1824,-0.8596264,0.6928597
1825,-1.1380355,0.71271306
1826,-2.24243,0.99218667
1827,-0.938356,0.6892229
1828,-2.3582714,0.8964731
1829,-0.87878495,0.6380535
