Avg (-1),Avg (1),Difference
0.10615868,0.09237535,-0.013783328
0.017303362,0.0037983467,-0.0135050155
0.000927337,0.00014539598,-0.000781941
0.009766328,0.0020433436,-0.0077229845
0.0010551832,1.2375214e-05,-0.001042808
0.005094004,9.9689896e-05,-0.004994314
0.005663613,0.00020846962,-0.0054551433
0.0037354582,0.00096268725,-0.002772771
0.02420151,0.0047965115,-0.019405
0.0992438,0.12433364,0.025089845
0.015615546,0.006013514,-0.009602033
0.0018896909,5.406271e-06,-0.0018842845
0.00482604,6.2634867e-06,-0.0048197764
0.020372834,0.01336949,-0.0070033437
0.015432249,0.002597204,-0.012835044
0.06370078,0.08218929,0.018488511
0.02283546,0.02759194,0.0047564805
0.002077465,6.2319964e-06,-0.002071233
0.0011728073,0.00018197404,-0.0009908333
0.0028618076,7.593051e-05,-0.002785877
0.0050058714,0.0001142135,-0.0048916577
0.002572704,0.0018291149,-0.00074358925
0.0050095534,5.470262e-05,-0.0049548508
0.0042595216,9.1295726e-05,-0.004168226
0.029549101,0.0004310119,-0.029118089
0.00087875867,1.3736e-05,-0.00086502265
0.003019223,0.0025583783,-0.00046084472
0.037164878,0.022658223,-0.014506655
0.019265318,0.0018542717,-0.017411046
0.043940566,0.0034392779,-0.04050129
0.03349042,0.028641779,-0.0048486404
0.0064590187,0.009186725,0.0027277065
0.002191796,1.6067628e-05,-0.0021757283
0.008080195,0.00103163,-0.007048565
0.011038267,0.001488922,-0.009549345
0.0015335628,0.000564723,-0.0009688398
0.078572825,0.056077365,-0.02249546
0.009412064,0.00082729454,-0.008584769
0.020728964,0.025981586,0.005252622
0.004551615,0.00037185877,-0.004179756
0.015394374,0.003312857,-0.012081517
0.0075337477,0.011021826,0.0034880787
0.10462051,0.13182177,0.027201258
0.00016822664,1.2778364e-05,-0.00015544827
0.06020509,0.047733698,-0.012471393
0.023001248,0.0046238075,-0.01837744
0.01172525,0.00074021134,-0.010985038
0.0069886204,0.00043212756,-0.0065564928
0.013618038,0.00986609,-0.0037519485
0.0068473187,0.0006593957,-0.0061879233
0.0008691073,7.2484e-05,-0.0007966233
0.015773056,0.011179417,-0.0045936387
0.029948996,0.030172056,0.0002230592
0.00068877835,1.9167714e-05,-0.0006696106
0.038903486,0.019964715,-0.01893877
0.00021935214,9.303167e-06,-0.00021004897
0.00042262324,2.1403164e-06,-0.00042048292
0.0016879041,4.3481064e-05,-0.001644423
0.0032434217,0.002075593,-0.0011678287
0.08912537,0.07226114,-0.016864233
0.004171652,0.0006956452,-0.0034760064
0.08049873,0.01645265,-0.064046085
0.006527309,0.00041817606,-0.006109133
0.00061722606,9.679612e-06,-0.0006075465
0.0041575064,0.00086502783,-0.0032924786
0.009848862,0.00029764773,-0.009551214
0.01634591,0.001000106,-0.015345804
0.02628882,0.009562997,-0.016725823
0.15638906,0.22087839,0.064489335
0.0038687442,6.530473e-05,-0.0038034394
0.0015705775,1.9587342e-05,-0.0015509902
0.023809366,0.026870256,0.0030608904
0.0068712267,0.0009722393,-0.0058989874
0.00078281615,0.00019560667,-0.0005872095
0.0017151486,0.0002647884,-0.0014503602
0.0013239214,4.8866797e-05,-0.0012750545
0.005130715,0.00011637444,-0.005014341
0.04094997,0.030578474,-0.010371497
0.011107294,0.0002762987,-0.010830996
0.014088285,0.000850417,-0.013237868
0.10571011,0.026636684,-0.07907343
0.007136451,6.808064e-05,-0.0070683705
0.075138584,0.08814205,0.0130034685
0.0109811565,0.0014318803,-0.009549276
0.0010116039,9.9334706e-05,-0.00091226917
0.030290503,0.006046592,-0.024243912
0.0024610742,0.0015865652,-0.000874509
0.046200812,0.024992475,-0.021208337
0.082049206,0.020617954,-0.06143125
0.0083187735,0.00029946447,-0.008019309
0.0044696056,0.00024836784,-0.0042212377
0.017254235,0.0041683647,-0.01308587
0.0038331905,6.0179762e-05,-0.0037730108
0.0025116121,0.00011128472,-0.0024003275
7.515061e-05,8.473618e-06,-6.667699e-05
0.010624677,0.0062591033,-0.0043655736
0.011019906,3.81417e-05,-0.010981765
0.0021219323,0.00027358142,-0.001848351
0.0023526398,3.6768182e-05,-0.0023158717
0.13665384,0.10307673,-0.033577107
0.00749923,0.0046158694,-0.0028833607
0.015244103,0.004719667,-0.010524436
0.0015456183,1.07021115e-05,-0.0015349162
0.11975078,0.05687426,-0.06287652
0.00873188,0.005095316,-0.0036365641
0.058346838,0.009927584,-0.048419252
0.0012138918,0.00033699704,-0.00087689474
0.0016722537,0.0010906901,-0.00058156357
0.008453944,0.0009920266,-0.007461917
0.0034040604,3.5316054e-05,-0.0033687444
0.027018577,0.010616933,-0.016401645
0.012505767,0.002835831,-0.009669936
0.01487761,0.015196137,0.00031852722
0.3473721,0.32024947,-0.027122647
0.012167872,0.024700103,0.012532231
0.0015019634,0.0005440559,-0.00095790747
0.02360725,0.04205972,0.01845247
0.009614898,0.00015950936,-0.009455388
0.010110071,0.004604041,-0.00550603
0.00029960152,0.0,-0.00029960152
0.0020064123,8.638461e-05,-0.0019200277
0.0002822588,0.00016153898,-0.00012071984
0.0039191484,0.00023502472,-0.0036841235
0.0002677901,1.7159131e-06,-0.0002660742
0.0018241452,0.00028779008,-0.0015363551
0.029129423,0.011938428,-0.017190997
0.008040724,0.004287793,-0.0037529315
0.0001257853,1.462952e-06,-0.00012432235
0.00059653015,7.0634276e-05,-0.00052589586
0.0030006017,4.4062086e-05,-0.0029565396
0.00012690065,6.406382e-05,-6.283683e-05
0.0014006726,4.7534402e-07,-0.0014001973
0.0005796663,7.201554e-05,-0.0005076508
0.0070866058,0.009140654,0.0020540478
0.007162962,0.00014653982,-0.007016422
0.001216101,0.00022157178,-0.0009945292
0.0752451,0.23371796,0.15847287
0.01211951,0.0030389582,-0.009080552
0.0055086794,3.417449e-05,-0.005474505
0.0021519435,0.0005126938,-0.0016392497
0.005690467,0.0011452115,-0.0045452556
0.13080062,0.117653206,-0.013147414
0.26123494,0.13615553,-0.12507941
0.1206367,0.011674939,-0.10896176
0.021428684,0.00073746993,-0.020691214
0.003069903,0.0002769014,-0.0027930015
0.00078558683,3.2840387e-06,-0.0007823028
0.0020463893,7.593145e-07,-0.00204563
0.027541684,0.0059300736,-0.02161161
0.0038866743,7.43938e-05,-0.0038122805
0.0035095464,0.001366809,-0.0021427374
0.03400974,0.05100561,0.01699587
0.0010103277,1.9499398e-06,-0.0010083778
0.012811429,0.04291879,0.03010736
0.035473708,0.009345234,-0.026128475
0.0010282324,0.0041146693,0.003086437
0.0077899205,0.000984121,-0.0068057994
0.017900804,0.0039080805,-0.013992723
0.013445297,0.0023677163,-0.011077581
0.001841115,2.3351218e-05,-0.0018177638
0.013611235,0.0067441897,-0.006867045
7.699181e-05,0.00018340425,0.00010641244
0.013876084,0.00097248744,-0.012903597
0.0022152765,0.00013072051,-0.002084556
0.01039155,0.020838311,0.010446761
0.022176819,0.0026947272,-0.019482091
0.013991533,0.0040323497,-0.009959184
0.076458395,0.024529878,-0.051928516
0.0010404963,0.00027517363,-0.00076532265
0.005581221,0.0002769095,-0.0053043114
0.0027190866,6.984834e-05,-0.0026492383
0.0044541475,0.0010118835,-0.0034422642
0.00049275125,0.00028687128,-0.00020587997
0.010810215,0.00075748103,-0.010052734
0.004356774,0.002070742,-0.002286032
0.0018077338,2.0771125e-05,-0.0017869626
0.010277385,0.00091968576,-0.009357699
0.00034214885,2.4720151e-05,-0.0003174287
0.0011422513,3.7762817e-05,-0.0011044885
0.07111574,0.028764958,-0.042350784
0.0005046287,2.8970398e-05,-0.0004756583
0.0019246949,0.00021062033,-0.0017140745
0.0008418702,4.5279958e-06,-0.00083734223
0.022369869,0.0069672693,-0.0154026
0.019382725,0.0008074528,-0.018575272
0.0014758675,2.0336061e-05,-0.0014555315
0.00770409,0.00046036622,-0.0072437236
0.0029364093,7.308929e-05,-0.00286332
0.0036937653,0.00013871214,-0.0035550531
0.00070559187,1.1832003e-05,-0.0006937599
0.23622437,0.14738488,-0.088839486
0.0059632924,0.00080853415,-0.005154758
0.14019129,0.074955255,-0.06523603
0.0004835088,8.426106e-09,-0.00048350036
0.051201917,0.019413944,-0.031787973
0.0011099135,7.7968005e-05,-0.0010319455
0.07402317,0.01197257,-0.062050603
0.0148498705,0.0008027599,-0.01404711
0.03715243,0.040516224,0.0033637956
0.001388194,0.00026607056,-0.0011221234
0.0067981854,0.0058375774,-0.000960608
0.11797129,0.058346774,-0.05962452
0.0025388738,6.093455e-05,-0.0024779392
0.0032488755,0.00060577574,-0.0026430998
0.0015682672,0.00088890863,-0.0006793586
0.013297045,0.0016713035,-0.011625741
0.092422456,0.056759574,-0.035662882
0.0009548686,0.0048397346,0.003884866
0.0088762585,0.0007020861,-0.008174173
0.00026842055,1.4361403e-05,-0.00025405915
0.025656683,0.0034706027,-0.02218608
0.0010877938,0.00010763575,-0.0009801581
0.025044363,0.001135395,-0.023908967
0.00093885424,2.1920421e-05,-0.0009169338
0.018013412,0.0057153744,-0.012298038
0.0017319907,1.9172794e-06,-0.0017300735
0.003377285,3.8458e-05,-0.003338827
0.021852214,0.00065960025,-0.021192614
0.0013613773,0.0021239975,0.00076262024
0.0048669525,6.1838364e-05,-0.004805114
0.08145251,0.03444548,-0.04700703
0.005070829,0.0022328275,-0.0028380014
0.0054844045,0.0018129426,-0.003671462
0.000442773,5.815623e-06,-0.00043695737
0.003085221,2.1392302e-06,-0.0030830817
0.060251422,0.13385525,0.07360383
0.0023385757,0.00022726732,-0.0021113083
0.025945015,0.0079387035,-0.018006312
0.012754849,0.008671752,-0.004083097
0.00080965087,6.413464e-05,-0.0007455162
0.021435339,0.002649662,-0.018785678
0.0017567199,0.0002070701,-0.0015496498
0.0020001356,7.0331014e-05,-0.0019298046
0.013792474,0.00035415703,-0.013438317
0.0017839145,0.00074515986,-0.0010387546
0.005304716,0.0013283279,-0.003976388
0.020105395,0.022809159,0.0027037635
0.0689334,0.028154677,-0.04077872
0.024082007,0.004073511,-0.020008497
0.026857648,0.012565336,-0.014292312
0.009656259,0.002963771,-0.0066924877
0.03330941,0.013617726,-0.019691685
5.9465256e-05,1.068313e-08,-5.945457e-05
0.002264311,1.1002048e-06,-0.002263211
0.0021484788,0.0007243426,-0.0014241361
0.012694856,0.016680306,0.0039854497
0.032848064,0.005987138,-0.026860926
0.04213441,0.05446544,0.012331028
0.030140515,0.0074270023,-0.022713512
0.006856453,0.00049739593,-0.006359057
0.0024380728,9.2558475e-05,-0.0023455143
0.0008348455,1.2826634e-07,-0.0008347172
0.077720754,0.06170693,-0.016013823
0.0124743935,0.003791482,-0.008682911
0.109749116,0.14326105,0.03351193
0.07314135,0.055613797,-0.017527554
0.0004187061,1.9226812e-08,-0.00041868686
0.0015841972,1.4581345e-05,-0.0015696158
0.16481781,0.17519349,0.010375679
0.003046078,0.004045392,0.000999314
0.017346952,0.0014387638,-0.01590819
0.24011673,0.16701074,-0.07310599
0.014654467,0.0070691486,-0.0075853183
0.00561666,0.0011245499,-0.0044921106
0.002898474,0.0007383279,-0.0021601461
0.00025160125,6.3490056e-06,-0.00024525225
0.048074592,0.034126356,-0.013948236
0.095470555,0.08060964,-0.014860913
0.0017226296,0.00013120302,-0.0015914267
0.00020136233,7.725913e-06,-0.00019363641
0.17715836,0.080039114,-0.09711924
0.019494863,0.0028562876,-0.016638575
0.0023524656,0.0005753976,-0.001777068
0.004149548,0.00045672554,-0.0036928223
0.00095784414,5.6435256e-05,-0.0009014089
0.026386958,0.008071589,-0.018315367
0.008941822,0.00036487414,-0.008576947
0.12463394,0.25806618,0.13343224
0.0014024749,1.7290744e-05,-0.0013851842
0.0045190114,0.0003298705,-0.004189141
0.015326731,0.008179681,-0.0071470495
0.006613354,0.0002893961,-0.0063239583
0.007974704,0.0024866853,-0.0054880185
0.007187213,6.152594e-05,-0.007125687
0.060557872,0.02879272,-0.03176515
0.0057860003,6.9942624e-05,-0.0057160575
0.006695313,0.0031273472,-0.0035679657
0.0069383243,0.0012479374,-0.005690387
0.001805191,0.0006996809,-0.0011055102
0.0004851848,0.00010263689,-0.0003825479
0.0058262013,0.00030143018,-0.0055247713
0.06476877,0.028548835,-0.036219932
0.085008,0.08549886,0.00049085915
0.0875022,0.03811198,-0.049390215
0.0025112757,1.8309054e-05,-0.0024929666
0.17101021,0.093024574,-0.07798564
0.008641189,0.011225328,0.002584139
0.00276483,0.00034246562,-0.0024223642
0.038254607,0.0074047428,-0.030849865
0.0017048677,0.0009819274,-0.0007229403
0.045156647,0.044895872,-0.00026077405
0.041001733,0.012726779,-0.028274953
0.012395819,0.0003585181,-0.0120373005
0.010411094,0.00046868762,-0.009942407
0.037099477,0.061700337,0.02460086
0.030347418,0.05421234,0.023864921
0.0012467328,6.410704e-05,-0.0011826258
0.00035311285,2.7594594e-06,-0.0003503534
0.00037288488,2.6201065e-05,-0.0003466838
0.0033876623,0.0011153106,-0.0022723516
0.003426846,0.00020771497,-0.003219131
0.0027426088,4.270994e-06,-0.0027383377
0.0021323387,0.0015368285,-0.00059551024
0.0022185,7.336423e-05,-0.0021451358
0.0011550506,4.0177812e-05,-0.0011148727
0.0014940728,5.102016e-05,-0.0014430527
0.00022902065,2.3111805e-07,-0.00022878953
0.025588408,0.0018206659,-0.023767741
0.0045053423,0.006588055,0.0020827125
0.23058091,0.17415313,-0.056427777
0.0012840983,5.3156e-06,-0.0012787826
0.003118215,0.0006537134,-0.0024645014
0.006957093,0.0017486988,-0.005208394
0.015228976,0.0020226976,-0.013206278
0.0010135057,1.4953945e-05,-0.0009985518
0.002274999,0.0012675901,-0.0010074088
0.0051117456,9.805842e-05,-0.005013687
0.0029111397,0.0011713713,-0.0017397684
0.0017872211,8.4153064e-05,-0.001703068
0.4275764,0.57276195,0.14518556
0.20126772,0.16599819,-0.03526953
0.32603005,0.23626848,-0.08976157
0.0009816064,7.5920298e-06,-0.0009740144
0.033455763,0.0125406515,-0.020915112
0.15972416,0.118192725,-0.041531436
0.06411327,0.021510307,-0.04260296
0.0018785031,5.8115285e-05,-0.0018203878
0.0066786874,0.0023429436,-0.004335744
0.118090056,0.18449551,0.06640545
0.0014451935,0.00032755814,-0.0011176354
0.01872865,0.0042248475,-0.014503801
0.00841886,0.00067910686,-0.007739753
0.06298509,0.03891519,-0.024069902
0.0013469185,9.596721e-06,-0.0013373218
0.000409289,1.1536429e-05,-0.00039775256
0.022468876,0.018920593,-0.0035482831
0.010567485,7.067299e-05,-0.010496812
0.036247913,0.0033304077,-0.032917507
0.000113544505,0.001167539,0.0010539945
0.01814887,0.0011028223,-0.017046047
0.026527872,0.037857458,0.011329586
0.025559936,0.003649086,-0.02191085
0.019466711,0.00083625194,-0.01863046
0.05315027,0.033059753,-0.020090517
0.0059043365,0.00035168882,-0.0055526476
0.0022192977,0.00050207955,-0.0017172182
0.0015258201,0.00019863926,-0.0013271809
0.033219725,0.0055503207,-0.027669404
0.010837325,0.0035345256,-0.0073027993
0.102358125,0.057243664,-0.04511446
0.067239046,0.018379198,-0.04885985
6.550699e-05,7.893263e-06,-5.7613724e-05
0.006590716,0.00015944049,-0.0064312755
0.001041487,9.772703e-05,-0.0009437599
0.024263429,0.0200252,-0.0042382292
0.0017568737,0.0011247474,-0.00063212623
0.0024947687,0.0035795064,0.0010847377
0.0014333897,7.977874e-05,-0.001353611
0.00812754,0.0017921086,-0.0063354317
0.001862287,2.0017474e-06,-0.0018602853
0.015315983,0.0006214522,-0.014694531
0.00909206,0.0037662296,-0.0053258305
0.0084608095,0.0014340124,-0.007026797
0.0012871986,3.1385423e-06,-0.0012840601
0.000784475,1.2542221e-06,-0.0007832208
0.01060899,0.002076343,-0.008532647
0.0013334405,3.709347e-05,-0.0012963471
0.0007859741,9.69955e-07,-0.0007850041
0.0013414808,9.355092e-05,-0.0012479299
0.00079895626,4.204916e-06,-0.00079475134
0.0049663824,0.0003467396,-0.0046196426
0.05622459,0.02467581,-0.031548776
0.0011637395,0.0004362134,-0.0007275261
0.005067668,0.00019446958,-0.0048731985
5.775869e-05,0.00010176315,4.400446e-05
0.01399431,0.0075015123,-0.0064927978
0.008584841,0.0010856426,-0.0074991984
0.010170897,0.00039494399,-0.009775952
0.00089354924,1.2693268e-05,-0.00088085595
0.1580269,0.20010711,0.04208021
0.0013071785,4.218197e-05,-0.0012649966
0.1455103,0.16785619,0.022345886
0.0031983615,1.7944172e-05,-0.0031804172
0.00032737467,6.67195e-08,-0.00032730796
0.013002247,0.0037795925,-0.009222655
0.17614529,0.3313536,0.15520832
0.0034147447,0.00034303105,-0.0030717137
0.014959138,0.0050005284,-0.00995861
0.10819984,0.44838956,0.34018973
0.0007874405,1.17764885e-05,-0.000775664
0.17469142,0.045745187,-0.12894624
0.00015407606,0.0,-0.00015407606
0.008059498,0.00023557697,-0.007823921
0.004717054,2.2265578e-05,-0.0046947883
0.00034151744,3.936431e-05,-0.00030215314
0.004222939,0.0003060684,-0.0039168703
0.017203018,0.0020955077,-0.015107511
0.0012068799,0.00047993034,-0.00072694954
0.001361361,1.35742375e-05,-0.0013477867
0.08214609,0.26320803,0.18106194
0.0005304876,3.8233564e-05,-0.00049225404
0.09366718,0.0732404,-0.02042678
0.0027843616,2.8694862e-05,-0.0027556669
0.008884894,0.04192795,0.033043057
0.006161724,0.00056929345,-0.005592431
0.0083674425,0.0005105873,-0.007856855
0.002401514,1.2828195e-05,-0.0023886857
0.0074877567,0.00049439515,-0.0069933617
0.064170375,0.018999519,-0.04517086
7.555381e-05,1.2622486e-06,-7.4291565e-05
0.0007084605,0.00954181,0.008833349
0.0051891943,0.0001914177,-0.004997777
3.247947e-05,0.0,-3.247947e-05
0.0011175064,9.421974e-05,-0.0010232867
0.0015170167,4.5094753e-06,-0.0015125072
0.08464917,0.17994516,0.09529599
0.08899473,0.031442206,-0.05755252
0.0045673703,0.0030355703,-0.0015318
0.012437835,0.00073728064,-0.011700555
0.008109343,0.005801595,-0.0023077484
0.00016219537,0.00093371765,0.0007715223
0.1011284,0.055772256,-0.045356143
0.008404321,0.0018643123,-0.006540009
0.057069223,0.017498007,-0.03957122
0.0069364784,0.00043768343,-0.006498795
0.011135467,0.00014334219,-0.010992125
0.012592856,0.0008714657,-0.01172139
0.002216161,4.798803e-05,-0.002168173
0.0071865753,0.0007629938,-0.0064235814
0.0012219871,2.640037e-05,-0.0011955868
0.004137993,0.0028163153,-0.0013216776
0.00025653793,1.0731992e-06,-0.00025546472
0.009596038,0.0027997633,-0.0067962743
0.0025914032,4.617025e-05,-0.002545233
0.017939404,0.0075541027,-0.010385301
0.0051343716,0.00075525045,-0.004379121
0.0048757857,0.00057266094,-0.0043031247
0.0033071407,0.000302061,-0.0030050797
0.0050468426,0.0012550309,-0.0037918119
0.0010058724,0.00013680814,-0.00086906424
0.0053647873,0.00012495459,-0.0052398327
0.0047895317,0.00023299505,-0.0045565367
0.029183276,0.005509148,-0.023674129
0.15246542,0.25581998,0.10335456
0.0011851528,3.710645e-05,-0.0011480463
0.01709672,0.0049359216,-0.012160799
0.00075003505,4.333151e-06,-0.0007457019
0.002410331,9.561546e-05,-0.0023147156
0.0037452367,0.020626917,0.01688168
0.007673859,0.0025475484,-0.0051263105
0.011725388,0.00059044885,-0.011134938
0.013797602,0.00039879885,-0.013398803
0.003590243,0.0009375365,-0.0026527066
0.0030471252,0.0005196646,-0.0025274605
0.024445953,0.00075699715,-0.023688955
0.016060917,0.0012478083,-0.014813108
0.042848147,0.016424011,-0.026424136
0.0047480483,2.5691683e-05,-0.004722357
0.00092425337,1.8920374e-06,-0.00092236133
0.06884286,0.15011583,0.081272975
0.001903542,0.00021061885,-0.0016929231
0.0153802745,0.002361843,-0.013018431
0.012572805,0.003072988,-0.009499817
0.017689466,0.0012543924,-0.016435074
0.0011088431,1.0173017e-06,-0.0011078258
0.00022142712,5.1462994e-06,-0.00021628082
0.008937095,0.0034827609,-0.0054543344
0.0066024684,0.00320405,-0.0033984184
0.009871224,0.00030757417,-0.00956365
0.007015972,0.0032954973,-0.0037204747
0.054852586,0.026505359,-0.028347228
0.0864933,0.025524002,-0.060969297
0.017039265,0.0066839103,-0.010355355
0.0010040553,9.406301e-05,-0.00090999226
0.0055665127,7.0627706e-05,-0.005495885
0.012150517,0.0014771177,-0.010673399
0.002162507,0.00013153302,-0.002030974
0.0029306018,0.00013857996,-0.002792022
0.63904864,0.031062564,-0.6079861
0.0061681075,2.2613449e-05,-0.006145494
0.0040824595,8.442136e-05,-0.0039980384
0.0039416114,0.00044658533,-0.0034950261
0.01684846,0.02023466,0.0033861995
0.036151852,0.008173233,-0.02797862
0.0014391937,7.6777105e-05,-0.0013624167
0.008272421,0.00056968175,-0.007702739
0.0017268324,6.9711066e-05,-0.0016571213
0.0012198769,6.024427e-05,-0.0011596327
0.011539548,0.000783073,-0.010756475
0.0014602045,0.0001440172,-0.0013161873
0.024048787,0.003494406,-0.02055438
0.01015211,0.00508534,-0.00506677
9.252187e-05,6.71442e-05,-2.5377667e-05
8.7143635e-05,2.4299013e-07,-8.690065e-05
0.0059421193,3.2870616e-05,-0.0059092487
0.0010031898,2.896398e-06,-0.0010002934
0.005624352,0.0005720691,-0.005052283
0.0008561686,2.3322955e-06,-0.0008538363
0.007145581,0.0014354713,-0.0057101096
0.0063180127,0.0004506931,-0.0058673196
0.0029172418,0.00020232968,-0.0027149122
0.011232905,0.0013393553,-0.00989355
0.096690744,0.057079833,-0.03961091
0.00044782786,3.0498315e-06,-0.00044477804
0.004068981,0.0014202356,-0.0026487452
0.050115574,0.01514167,-0.034973904
0.020670239,0.0018772068,-0.018793032
0.010074125,0.00511402,-0.004960105
0.008680289,0.00031871427,-0.008361574
9.9761375e-05,4.5605793e-06,-9.52008e-05
0.0039370363,4.255273e-05,-0.0038944834
0.004271739,0.0026993565,-0.0015723826
0.009447391,9.7556585e-06,-0.009437636
8.172759e-05,2.2649215e-06,-7.946267e-05
0.013196625,0.0013286753,-0.01186795
0.15231638,0.05049632,-0.10182005
0.0014299129,3.1057875e-06,-0.001426807
0.012531503,0.0012070962,-0.011324407
0.0004611755,0.0,-0.0004611755
0.026740635,0.006922387,-0.019818248
0.007997149,0.0025372526,-0.0054598963
0.02425767,0.0051025166,-0.019155152
0.0022697176,4.410206e-06,-0.0022653074
0.00019787227,4.7131766e-06,-0.0001931591
0.00090158073,1.1883937e-05,-0.0008896968
0.026542325,0.008170801,-0.018371522
0.0016892814,0.00046483293,-0.0012244484
0.0024029065,6.7849964e-05,-0.0023350567
0.65558964,0.74307716,0.08748752
0.0041877967,0.002032668,-0.0021551286
0.16258602,0.3917508,0.2291648
0.14529105,0.18694845,0.041657403
0.002371624,0.00014201873,-0.0022296053
0.0035924392,0.0005016396,-0.0030907996
0.016068675,0.0030373996,-0.013031275
0.0016517501,3.1102572e-06,-0.0016486398
0.10376394,0.27022934,0.1664654
0.050545678,0.026602712,-0.023942966
0.010299954,0.006854426,-0.0034455275
0.07593046,0.013881544,-0.06204892
0.08712554,0.03361438,-0.05351116
0.00761606,0.0003643028,-0.007251757
0.005158206,7.4098694e-05,-0.005084107
5.0238596e-05,0.0,-5.0238596e-05
0.002314054,0.001740604,-0.0005734499
0.0058435355,5.4594766e-06,-0.005838076
0.004916285,0.0012912322,-0.003625053
0.003026812,0.0010243487,-0.0020024634
0.002041144,0.00014128195,-0.0018998621
0.0005662677,9.359632e-05,-0.00047267138
0.00045335008,2.2111753e-06,-0.0004511389
0.005982329,0.00052647194,-0.005455857
6.9642e-05,0.0,-6.9642e-05
0.002509074,0.0003812167,-0.0021278574
0.0011513421,5.17874e-06,-0.0011461633
0.002220568,2.2683143e-06,-0.0022182998
0.005505341,0.00032423943,-0.0051811016
0.046135996,0.17848925,0.13235326
0.020764254,0.02356933,0.0028050765
0.00042445667,2.850422e-07,-0.00042417162
0.0050809127,0.00096644263,-0.00411447
0.00088024547,1.251198e-05,-0.0008677335
0.0013670945,2.9418747e-05,-0.0013376757
0.015705517,0.00082634017,-0.014879176
0.004625698,0.00030037836,-0.0043253195
0.00874963,0.00015900935,-0.008590621
0.00054940576,0.0003275257,-0.00022188007
0.0025575338,0.0014493393,-0.0011081945
0.0031173166,0.0015110763,-0.0016062403
0.002514791,0.00018725642,-0.0023275346
0.11641207,0.061926648,-0.054485425
0.0038076749,0.0003953981,-0.0034122767
0.021879364,0.008086991,-0.013792373
0.0003497991,9.018021e-05,-0.00025961892
0.0035072796,1.0943342e-05,-0.0034963363
0.016673857,0.0023650406,-0.014308817
0.002954811,1.2207711e-05,-0.0029426033
0.067237236,0.043041818,-0.024195418
0.0052492777,0.0006803422,-0.0045689354
0.00087177526,2.2555438e-05,-0.00084921985
0.028496984,0.017153248,-0.011343736
0.014045099,0.0122484695,-0.0017966293
0.00233341,9.577949e-05,-0.0022376305
0.002199295,0.0055598062,0.0033605113
0.017413221,0.003422459,-0.013990763
0.0004942032,8.0733906e-07,-0.00049339584
0.018523954,0.014259966,-0.0042639878
0.030071577,0.0042636613,-0.025807915
0.06659223,0.04929941,-0.01729282
0.01170828,0.0060809404,-0.0056273397
0.013941938,0.0015346754,-0.012407263
0.040313136,0.15070345,0.110390306
0.055563167,0.03001516,-0.025548007
0.004811276,0.0011009981,-0.003710278
0.07155719,0.045617454,-0.025939733
0.0031521283,0.0005208127,-0.0026313155
0.0032088673,0.00062599813,-0.002582869
0.014159566,0.0012460222,-0.012913544
0.0077777947,0.002144478,-0.005633317
0.0030822111,0.002124742,-0.0009574692
0.0004175602,5.558461e-05,-0.00036197557
0.004139131,4.76941e-05,-0.004091437
0.41105926,1.0075907,0.5965314
0.005690889,5.2228927e-05,-0.00563866
0.0045151217,0.0006834246,-0.0038316972
0.033368185,0.015765809,-0.017602377
0.004819298,0.0008396431,-0.003979655
0.02776898,0.014039597,-0.013729384
0.1237794,0.19444992,0.070670515
0.027144454,0.05840214,0.031257685
0.009012778,0.00043478626,-0.008577992
0.0022989244,1.4743252e-05,-0.002284181
0.01375821,0.0011880286,-0.012570182
0.0068600443,0.0016346036,-0.0052254405
0.00086344173,5.2395677e-05,-0.00081104605
0.0128260255,0.0013489228,-0.0114771025
0.0011308305,3.5981236e-06,-0.0011272323
0.0050416156,0.0007562686,-0.0042853467
0.016739003,0.004125717,-0.012613286
0.0006758825,0.00023935414,-0.00043652835
0.0007247657,6.573417e-06,-0.0007181923
0.0005852999,0.0001804811,-0.0004048188
0.015197678,0.0066580977,-0.00853958
0.0005098644,6.2151707e-06,-0.00050364924
0.008766862,0.001304633,-0.0074622286
0.0030151727,0.0013593407,-0.0016558319
0.0068425513,0.00034378734,-0.006498764
0.011264261,0.0015895497,-0.009674711
0.04515842,0.03839439,-0.006764028
0.010436993,0.0051667076,-0.0052702855
0.0048195347,0.00012350215,-0.0046960325
0.07496457,0.033501044,-0.041463524
0.0070233643,2.4884162e-05,-0.0069984803
0.16514237,0.20886837,0.043725997
0.14813937,0.11978098,-0.028358392
0.004801696,5.1211948e-05,-0.004750484
0.019352376,0.0037954608,-0.015556916
0.032791886,0.003830798,-0.028961089
0.008068114,2.1511654e-05,-0.008046602
0.052153498,0.062297825,0.010144327
0.0018290095,1.4473642e-05,-0.0018145358
0.013115706,0.010330868,-0.002784838
0.007608582,0.00052280043,-0.0070857815
0.004884304,0.00014811587,-0.0047361883
0.004209466,2.1791577e-05,-0.0041876743
0.0008590086,1.004299e-06,-0.00085800426
0.010633532,0.00025860398,-0.010374928
0.044913605,0.030653952,-0.014259653
0.023746515,0.0042445757,-0.01950194
0.0025807985,0.0007735083,-0.0018072901
0.006750624,0.0052855555,-0.0014650687
0.003566184,0.00023869284,-0.0033274912
0.028559487,0.0017474382,-0.026812049
0.35507217,0.28934285,-0.06572932
0.00046582925,5.206636e-06,-0.0004606226
0.007573407,0.0034520254,-0.004121382
